null,null,"dbus_connection_send_preallocated_APIName `` consumes '' the dbus_connection_send_preallocated_APIParam_2 resources , they need not be freed separately","dbus_connection_send_preallocated_APIName  consumes  the dbus_connection_send_preallocated_APIParam_2 resources , they need not be freed separately",libdbus
null,null,"dbus_connection_send_with_reply_APIName return FALSE if no memory, TRUE otherwise","dbus_connection_send_with_reply_APIName return FALSE if no memory, TRUE otherwise",libdbus
if no reply arrives,if no reply arrives,"a timeout error will occur , unlike with dbus_connection_send_APIName","a dbus_connection_send_with_reply_APIParam_4 will occur , unlike with dbus_connection_send_APIName",libdbus
null,null,"-1 is typically the best value for the timeout , unless you want a very short or very long timeout","_1 is typically the best value for the dbus_connection_send_with_reply_APIParam_4 , ",libdbus
null,null,"dbus_connection_send_with_reply_APIParam_3 is return location for a DBusPendingCall object, or NULL if dbus_connection_send_with_reply_APIParam_1 is disconnected or when you try to send Unix file descriptors on a dbus_connection_send_with_reply_APIParam_1 that does not support them","dbus_connection_send_with_reply_APIParam_3 is return location for a DBusPendingCall object, or NULL if dbus_connection_send_with_reply_APIParam_1 is disconnected or when you try to send Unix file descriptors on a dbus_connection_send_with_reply_APIParam_1 that does not support them",libdbus
null,null,dbus_connection_send_with_reply_and_block_APIName return the dbus_connection_send_with_reply_and_block_APIParam_2 that is the reply or NULL with an dbus_connection_send_with_reply_and_block_APIParam_4 code if the function fails,dbus_connection_send_with_reply_and_block_APIName return the dbus_connection_send_with_reply_and_block_APIParam_2 that is the reply or NULL with an dbus_connection_send_with_reply_and_block_APIParam_4 code if the function fails,libdbus
Warning if the dbus_connection_send_with_reply_APIParam_1 is disconnected or you try to send Unix file descriptors on a dbus_connection_send_with_reply_APIParam_1 that does not support them,Warning if the dbus_connection_send_with_reply_APIParam_1 is disconnected or you try to call dbus_connection_get_unix_fd_APIName with Unix file descriptors on a dbus_connection_send_with_reply_APIParam_1 that does not support them,"the DBusPendingCall will be set to NULL , so be careful with this","the DBusPendingCall will be set to NULL , so be careful with this",libdbus
when the dbus_connection_set_allow_anonymous_APIParam_1 is first seen in the DBusNewConnectionFunction,when the dbus_connection_set_allow_anonymous_APIParam_1 is first seen in the DBusNewConnectionFunction,dbus_connection_set_allow_anonymous_APIName must be called on the server side of a dbus_connection_set_allow_anonymous_APIParam_1,dbus_connection_set_allow_anonymous_APIName must be called on the server side of a dbus_connection_set_allow_anonymous_APIParam_1,libdbus
null,null,dbus_connection_set_change_sigpipe_APIParam_1 is TRUE to allow sigpipe to be set to SIG_IGN,dbus_connection_set_change_sigpipe_APIParam_1 is TRUE to allow dbus_connection_set_change_sigpipe_APIParam_1 to be set to SIG_IGN,libdbus
null,null,"Namely , an auth mechanism such as ANONYMOUS that supports anonymous auth must be included in the list of available mechanisms for anonymous login to work","Namely , an auth mechanism such as ANONYMOUS that supports anonymous auth must be included in the list of available mechanisms for anonymous login to work",libdbus
null,null,"However , dbus_connection_dispatch_APIName MUST NOT BE CALLED from inside the DBusDispatchStatusFunction","However , dbus_connection_dispatch_APIName MUST NOT BE CALLED from inside the dbus_connection_set_dispatch_status_function_APIParam_2",libdbus
If the dispatch status is DBUS_DISPATCH_DATA_REMAINS,If the dispatch status is DBUS_DISPATCH_DATA_REMAINS,dbus_connection_dispatch_APIName needs to be called to process incoming messages,dbus_connection_dispatch_APIName needs to be called to call dbus_connection_pop_message_APIName with process messages,libdbus
null,null,The call to _exit_APIName comes after any handlers for the disconnect signal run,The call to _exit_APIName comes after any handlers for the disconnect signal run,libdbus
when the main loop is re-entered,when the main loop is re_entered,messages should be dispatched later,messages should be dispatched later,libdbus
null,null,"Instead , the DBusDispatchStatusFunction should simply save an indication that","Instead , the dbus_connection_set_dispatch_status_function_APIParam_2 should simply save an indication that",libdbus
when the dbus_connection_set_exit_on_disconnect_APIParam_1 receives a disconnect signal,when the dbus_connection_set_exit_on_disconnect_APIParam_1 receives a disconnect signal,_exit_APIName should be called,_exit_APIName should be called,libdbus
when the dbus_timeout_handle_APIParam_1 occurs,when the dbus_timeout_handle_APIParam_1 occurs,dbus_timeout_handle_APIName should be called,dbus_timeout_handle_APIName should be called,libdbus
null,null,The semantics of the maximum are,The semantics of the maximum are,libdbus
null,null,The semantics are not,The semantics are not,libdbus
If you do not set a dispatch status dbus_connection_set_dispatch_status_function_APIParam_2,If you do not set a dispatch status dbus_connection_set_dispatch_status_function_APIParam_2,"you have to be sure to dispatch on every iteration of your main loop , especially if dbus_watch_handle_APIName or dbus_timeout_handle_APIName were called","you have to be sure to dispatch on every iteration of your main loop , especially if dbus_watch_handle_APIName or dbus_timeout_handle_APIName were called",libdbus
null,null,But this should be inconsequential,But this should be inconsequential,libdbus
null,null,This does imply that we can not call read_APIName with a buffer larger than we 're willing to exceed this limit by,This does imply that we can not call read_APIName with a buffer larger than we 're willing to exceed this limit by,libdbus
null,null,"However , the message bus wants to be able to route methods on that interface through the bus and to other applications","However , the dbus_connection_set_route_peer_messages_APIParam_2 wants to be able to route methods on that interface through the dbus_connection_set_route_peer_messages_APIParam_2 and to other applications",libdbus
If a normal application sets this flag,If a normal application sets this flag,it can break things badly,it can break things badly,libdbus
null,null,"A disabled timeout should have no effect , and enabled timeout should be added to the main loop","A disabled dbus_connection_set_timeout_functions_APIParam_4 should have no effect , and enabled dbus_connection_set_timeout_functions_APIParam_4 should be added to the main loop",libdbus
null,null,This feature is used instead of simply adding/removing the timeout,This feature is used instead of simply adding/removing the dbus_connection_set_timeout_functions_APIParam_4,libdbus
null,null,"dbus_timeout_handle_APIName should be called repeatedly , each time the interval elapses , starting after it has elapsed once","dbus_timeout_handle_APIName should be called repeatedly , each dbus_connection_set_timeout_functions_APIParam_4 the interval elapses , starting after it has elapsed once",libdbus
null,null,so inside these functions you may not invoke any methods on DBusConnection or it will deadlock,so inside these dbus_connection_set_watch_functions_APIParam_6 you may not invoke any methods on dbus_connection_set_watch_functions_APIParam_1 or it will deadlock,libdbus
null,null,so inside these functions you may not invoke any methods on DBusConnection or it will deadlock,so inside these dbus_connection_set_watch_functions_APIParam_6 you may not invoke any methods on dbus_connection_set_watch_functions_APIParam_1 or it will deadlock,libdbus
null,null,so inside these functions you may not invoke any methods on DBusConnection or it will deadlock,so inside these dbus_connection_set_watch_functions_APIParam_6 you may not invoke any methods on dbus_connection_set_watch_functions_APIParam_1 or it will deadlock,libdbus
null,null,so inside these functions you may not invoke any methods on DBusConnection or it will deadlock,so inside these dbus_connection_set_watch_functions_APIParam_6 you may not invoke any methods on dbus_connection_set_watch_functions_APIParam_1 or it will deadlock,libdbus
null,null,"if it returns TRUE , the dbus_connection_set_unix_user_function_APIParam_1 is allowed to proceed, otherwise the dbus_connection_set_unix_user_function_APIParam_1 is disconnected","if it returns TRUE , the dbus_connection_set_unix_user_function_APIParam_1 is allowed to proceed, otherwise the dbus_connection_set_unix_user_function_APIParam_1 is disconnected",libdbus
null,null,"if it returns TRUE , the dbus_connection_set_windows_user_function_APIParam_1 is allowed to proceed, otherwise the dbus_connection_set_windows_user_function_APIParam_1 is disconnected","if it returns TRUE , the dbus_connection_set_windows_user_function_APIParam_1 is allowed to proceed, otherwise the dbus_connection_set_windows_user_function_APIParam_1 is disconnected",libdbus
When using Qt,When using Qt,this typically results in a call to QEventLoop::wakeUp_APIName,this typically results in a call to QEventLoop::wakeUp_APIName,libdbus
null,null,This feature is used instead of simply adding/removing the watch,This feature is used instead of simply adding/removing the dbus_connection_set_watch_functions_APIParam_4,libdbus
null,null,it may not be enabled,it may not be enabled,libdbus
null,null,"A disabled watch should have no effect , and enabled watch should be added to the main loop","A disabled dbus_connection_set_watch_functions_APIParam_4 should have no effect , and enabled dbus_connection_set_watch_functions_APIParam_4 should be added to the main loop",libdbus
null,null,"These functions are responsible for making the application main loop aware of file descriptors that need to be monitored for events , using select_APIName or poll_APIName","These dbus_connection_set_watch_functions_APIParam_6 are responsible for making the application main loop aware of file descriptors that need to be monitored for events , using select_APIName or poll_APIName",libdbus
null,null,It is not allowed to reference a DBusWatch after it has been passed to dbus_connection_set_watch_functions_APIParam_3,It is not allowed to call dbus_server_unref_APIName with dbus_connection_set_watch_functions_APIParam_4 after it has been passed to dbus_connection_set_watch_functions_APIParam_3,libdbus
null,null,It is not allowed to reference a DBusWatch after it has been passed to remove_function,It is not allowed to call dbus_server_unref_APIName with dbus_watch_handle_APIParam_1 after it has been passed to remove_function,libdbus
null,null,"If FALSEbe returned by dbus_connection_set_watch_functions_APIName due to lack of memory, the failure may be due to a FALSE return from the new dbus_connection_set_watch_functions_APIParam_2","If FALSEbe returned by dbus_connection_set_watch_functions_APIName due to lack of memory, the failure may be due to a FALSE return from the new dbus_connection_set_watch_functions_APIParam_2",libdbus
null,null,"The flags returned by dbus_watch_get_flags_APIName will only contain DBUS_WATCH_READABLE and DBUS_WATCH_WRITABLE, never DBUS_WATCH_HANGUP or DBUS_WATCH_ERROR","The flags returned by dbus_watch_get_flags_APIName will only contain DBUS_WATCH_READABLE and DBUS_WATCH_WRITABLE, never DBUS_WATCH_HANGUP or DBUS_WATCH_ERROR",libdbus
null,null,"if FALSEbe returned by dbus_connection_set_watch_functions_APIName the net result should be that dbus_connection_set_watch_functions_APIName has no effect, but the dbus_connection_set_watch_functions_APIParam_2 and dbus_connection_set_watch_functions_APIParam_3 may have been called","if FALSEbe returned by dbus_connection_set_watch_functions_APIName the net result should be that dbus_connection_set_watch_functions_APIName has no effect, but the dbus_connection_set_watch_functions_APIParam_2 and dbus_connection_set_watch_functions_APIParam_3 may have been called",libdbus
during the DBusAddWatchFunction,during the DBusAddWatchFunction,"dbus_watch_handle_APIName can not be called , as the dbus_connection_set_watch_functions_APIParam_1 will not be ready to handle that watch yet","dbus_watch_handle_APIName can not be called , as the dbus_connection_set_watch_functions_APIParam_1 will not be ready to handle that dbus_connection_set_watch_functions_APIParam_4 yet",libdbus
null,null,"Once a file descriptor becomes readable or writable , or an exception occurs , dbus_watch_handle_APIName should be called to notify the dbus_connection_set_watch_functions_APIParam_1 of the file descriptor condition","Once a file descriptor becomes readable or writable , or an exception occurs , dbus_watch_handle_APIName should be called to notify the dbus_connection_set_watch_functions_APIParam_1 of the dbus_connection_set_watch_functions_APIParam_1",libdbus
null,null,dbus_connection_try_register_fallback_APIParam_5 is address where an dbus_connection_try_register_fallback_APIParam_5 can be returned,dbus_connection_try_register_fallback_APIParam_5 is address where an dbus_connection_try_register_fallback_APIParam_5 can be returned,libdbus
null,null,dbus_connection_try_register_object_path_APIParam_5 is address where an dbus_connection_try_register_object_path_APIParam_5 can be returned,dbus_connection_try_register_object_path_APIParam_5 is address where an dbus_connection_try_register_object_path_APIParam_5 can be returned,libdbus
null,null,dbus_bus_get_APIParam_2 is address where an dbus_bus_get_APIParam_2 can be returned,dbus_bus_get_APIParam_2 is address where an dbus_bus_get_APIParam_2 can be returned,libdbus
null,null,dbus_bus_get_private_APIParam_2 is address where an dbus_bus_get_private_APIParam_2 can be returned,dbus_bus_get_private_APIParam_2 is address where an dbus_bus_get_private_APIParam_2 can be returned,libdbus
null,null,"For private connections , the creator of the dbus_connection_unref_APIParam_1 must arrange for dbus_connection_close_APIName to be called prior to dropping the last reference","For private dbus_connection_unref_APIParam_1 , the creator of the dbus_connection_unref_APIParam_1 must arrange for dbus_connection_close_APIName to be called prior to call dbus_server_unref_APIName with reference",libdbus
null,null,"dbus_threads_init_APIName return TRUE on success, FALSE if no memory","dbus_threads_init_APIName return TRUE on success, FALSE if no memory",libdbus
null,null,"In D-Bus 1.6 or older , dbus_threads_init_default_APIName must be called in the main thread before any other thread starts","In dbus_threads_init_default_APIParam_0 1.6 or older , dbus_threads_init_default_APIName must be called in the main thread before any other thread starts",libdbus
null,null,This is generally acceptable,This is generally acceptable,libdbus
null,null,"For shared connections , libdbus will own a reference as long as the dbus_connection_unref_APIParam_1 is connected , so you can know that either you do not have the last reference , or it is OK to drop the last reference","For shared dbus_connection_unref_APIParam_1 , libdbus will own a reference as long as the dbus_connection_unref_APIParam_1 is connected , so you can know that either you do not have the last reference , or it is OK to call dbus_server_unref_APIName with reference",libdbus
if not,if not,"Returns TRUE on success , FALSE enough memory","Returns TRUE on success , FALSE enough memory",libdbus
null,null,"Normal API conventions would have the function return a boolean value indicating  , but that would require blocking always to determine the return value","Normal API conventions would have the function return a boolean value indicating  , but that would require blocking always to determine the return value",libdbus
null,null,"As a result , it is not sufficient to call dbus_threads_init_default_APIName in a library or plugin , unless the library or plugin imposes a similar requirement on its callers","As a result , it is not sufficient to call dbus_threads_init_default_APIName in a library or plugin , ",libdbus
null,null,This can cause performance problems such as draining batteries on embedded platforms,This can cause performance problems such as draining batteries on embedded platforms,libdbus
null,null,It is important to note this,It is important to note this,libdbus
If you pass non,If you pass non,- NULL for the dbus_bus_add_match_APIParam_3 dbus_bus_add_match_APIName will block until it gets a reply,_ NULL for the dbus_bus_add_match_APIParam_3 dbus_bus_add_match_APIName will block until it gets a reply,libdbus
null,null,"That is , arg0 = ' 5 ' means match the string `` 5 '' not the integer 5","That is , arg0 = ' 5 ' means match the dbus_bus_add_match_APIParam_2  5  not the integer 5",libdbus
null,null,A specialised form of wildcard matching on arguments is supported for path-like namespaces,A specialised form of wildcard matching on arguments is supported for path_like namespaces,libdbus
null,null,This means match rules on method calls should not usually give an interface,This means dbus_bus_add_match_APIParam_2 on method calls should not usually give an interface,libdbus
null,null,"For security reasons , you can match arguments only up to DBUS_MAXIMUM_MATCH_RULE_ARG_NUMBER","For security reasons , you can match arguments only up to DBUS_MAXIMUM_MATCH_RULE_ARG_NUMBER",libdbus
null,null,Match rules have a maximum length of DBUS_MAXIMUM_MATCH_RULE_LENGTH bytes,dbus_bus_add_match_APIParam_2 have a maximum length of dbus_bus_add_match_APIParam_2,libdbus
if there an dbus_bus_add_match_APIParam_3 adding the match,if there an dbus_bus_add_match_APIParam_3 call dbus_bus_add_match_APIName with match,you will not find out about it,you will not find out about it,libdbus
null,null,"Both of these maximums are much higher than you are likely to need , they only exist","Both of these maximums are much higher than you are likely to need , they only exist",libdbus
null,null,The caller may NOT call dbus_connection_close_APIName on this connection,The caller may NOT call dbus_connection_close_APIName on this connection,libdbus
null,null,You can undo this by calling dbus_connection_set_exit_on_disconnect_APIName yourself after you get the connection,You can undo this by calling dbus_connection_set_exit_on_disconnect_APIName yourself after you get the connection,libdbus
null,null,You can undo this by calling dbus_connection_set_exit_on_disconnect_APIName yourself after you get the connection,You can undo this by calling dbus_connection_set_exit_on_disconnect_APIName yourself after you get the connection,libdbus
null,null,You can undo this by calling dbus_connection_set_exit_on_disconnect_APIName yourself after you get the connection,You can undo this by calling dbus_connection_set_exit_on_disconnect_APIName yourself after you get the connection,libdbus
null,null,You can undo this by calling dbus_connection_set_exit_on_disconnect_APIName yourself after you get the connection,You can undo this by calling dbus_connection_set_exit_on_disconnect_APIName yourself after you get the connection,libdbus
null,null,dbus_bus_get_APIName calls dbus_bus_register_APIName for you,dbus_bus_get_APIName calls dbus_bus_register_APIName for you,libdbus
null,null,dbus_bus_get_private_APIName calls dbus_bus_register_APIName for you,dbus_bus_get_private_APIName calls dbus_bus_register_APIName for you,libdbus
null,null,dbus_bus_get_APIName return a DBusConnection with new ref or NULL on dbus_bus_get_APIParam_2,dbus_bus_get_APIName return a dbus_bus_get_APIParam_0 with new ref or NULL on dbus_bus_get_APIParam_2,libdbus
null,null,"If dbus_bus_get_APIName obtains a new connection object never before returned from dbus_bus_get_APIName , it will call dbus_connection_set_exit_on_disconnect_APIName , so the application will exit if the connection closes","If dbus_bus_get_APIName obtains a new dbus_connection_set_exit_on_disconnect_APIParam_1 never before returned from dbus_bus_get_APIName , it will call dbus_connection_set_exit_on_disconnect_APIName , so the dbus_connection_set_exit_on_disconnect_APIParam_2 will exit if the dbus_bus_get_APIParam_0 closes",libdbus
null,null,"Asks the bus to return its globally unique ID, as described in the D-Bus specification","Asks the dbus_bus_get_id_APIParam_2 to return its globally unique ID, as described in the dbus_bus_get_id_APIParam_2",libdbus
null,null,dbus_bus_get_id_APIName return the bus ID or NULL if dbus_bus_get_id_APIParam_2 is set,dbus_bus_get_id_APIName return the dbus_bus_get_id_APIParam_2 or NULL if dbus_bus_get_id_APIParam_2 is set,libdbus
null,null,"For the system bus , probably the bus ID is not useful","For the dbus_bus_get_id_APIParam_2 , probably the dbus_bus_get_id_APIParam_2 is not useful",libdbus
null,null,"instead , use the machine ID and may be persistent beyond a single bus instance","instead , use the machine ID and may be persistent beyond a single dbus_bus_get_id_APIParam_2",libdbus
null,null,Caller owns a reference to the bus and must either close it or know it to be closed prior to releasing this reference,Caller call dbus_server_unref_APIName with reference to the dbus_bus_get_private_APIParam_1 and must either close it or know it to be closed prior to releasing this reference,libdbus
if the connection closes,if the dbus_bus_get_APIParam_0 closes,the application will exit,the application will exit,libdbus
null,null,"The name remains valid until the dbus_bus_get_unique_name_APIParam_1 is freed , and should not be freed by the caller","The name remains valid until the dbus_bus_get_unique_name_APIParam_1 is freed , and should not be freed by the caller",libdbus
null,null,dbus_bus_get_unique_name_APIName return the unique name or NULL on error,dbus_bus_get_unique_name_APIName return the unique name or NULL on error,libdbus
null,null,"In addition to an ID for each bus and an ID for each machine , there is an ID for each address that the bus is listening on","In addition to an ID for each dbus_bus_get_id_APIParam_2 and an ID for each machine , there is an ID for each address that the dbus_bus_get_id_APIParam_2 is listening on",libdbus
null,null,"Asks the bus to return the UID the named dbus_bus_get_unix_user_APIParam_1 authenticated as, if any","Asks the dbus_bus_get_unix_user_APIParam_3 to return the UID the named dbus_bus_get_unix_user_APIParam_1 authenticated as, if any",libdbus
if you register by hand,if you register by hand,calling dbus_bus_set_unique_name_APIName instead of using dbus_bus_register_APIName,calling dbus_bus_set_unique_name_APIName instead of using dbus_bus_register_APIName,libdbus
null,null,You are responsible for,You are responsible for,libdbus
null,null,"dbus_bus_get_unix_user_APIName return the unix user id, or -1) if dbus_bus_get_unix_user_APIParam_3 is set","dbus_bus_get_unix_user_APIName return the unix user id, or _1) if dbus_bus_get_unix_user_APIParam_3 is set",libdbus
null,null,Note Just use dbus_bus_get_APIName or dbus_bus_get_private_APIName instead of dbus_bus_register_APIName and save yourself some pain,Note Just use dbus_bus_get_APIName or dbus_bus_get_private_APIName instead of dbus_bus_register_APIName and save yourself some pain,libdbus
null,null,This must be the first thing,This must be the first thing,libdbus
if you have your own custom message bus not found in DBusBusType,if you have your own custom message bus not found in DBusBusType,Using dbus_bus_register_APIName manually is only useful,Using dbus_bus_register_APIName manually is only useful,libdbus
If you use dbus_bus_get_APIName or dbus_bus_get_private_APIName dbus_bus_register_APIName,If you use dbus_bus_get_APIName or dbus_bus_get_private_APIName dbus_bus_register_APIName,will be called for you,will be called for you,libdbus
null,null,DBUS_RELEASE_NAME_REPLY_NOT_OWNER which means someone else owns the dbus_bus_release_name_APIParam_2 so you can not release it,DBUS_RELEASE_NAME_REPLY_NOT_OWNER which means someone else owns the dbus_bus_release_name_APIParam_2 so you can not release it,libdbus
if you want to avoid replacing a current owner,if you want to avoid replacing a current owner,do not specify DBUS_NAME_FLAG_REPLACE_EXISTING and you will get an dbus_bus_name_has_owner_APIParam_3 if there already an owner,do not specify DBUS_NAME_FLAG_REPLACE_EXISTING and you will get an dbus_bus_name_has_owner_APIParam_3 if there already an owner,libdbus
null,null,"dbus_bus_release_name_APIName return a result code, -1 if dbus_bus_release_name_APIParam_3 is set","dbus_bus_release_name_APIName return a result code, _1 if dbus_bus_release_name_APIParam_3 is set",libdbus
null,null,"dbus_bus_request_name_APIName return a result code, -1 if dbus_bus_request_name_APIParam_4 is set","dbus_bus_request_name_APIName return a result code, _1 if dbus_bus_request_name_APIParam_4 is set",libdbus
null,null,"The rule in a multithreaded app , , is that dbus_bus_register_APIName must be used to register , or you need to have your own locks that all threads in the app will respect","The rule in a multithreaded app , , is that dbus_bus_register_APIName must be used to register , or you need to have your own locks that all threads in the app will respect",libdbus
null,null,"For shared connections in a multithreaded application , you can not really make the registration calls yourself , , and","For shared dbus_bus_register_APIParam_1 in a multithreaded application , you can not really make the registration calls yourself , , and",libdbus
null,null,"First you should know that for each bus dbus_bus_request_name_APIParam_2 , the bus stores a queue of connections that would like to own it","First you should know that for each bus dbus_bus_request_name_APIParam_2 , the dbus_bus_request_name_APIParam_4 a queue of dbus_bus_request_name_APIParam_1 that would like to own it",libdbus
null,null,The queue means you do not need to manually watch for the current owner to disappear and request the dbus_bus_request_name_APIParam_2 again,The queue means you do not need to manually watch for the current owner to disappear and request the dbus_bus_request_name_APIParam_2 again,libdbus
When requesting a dbus_bus_request_name_APIParam_2,When requesting a dbus_bus_request_name_APIParam_2,you can specify several dbus_bus_request_name_APIParam_3,you can specify several dbus_bus_request_name_APIParam_3,libdbus
null,null,dbus_bus_request_name_APIName returns a result code,dbus_bus_request_name_APIName returns a result code,libdbus
null,null,DBUS_NAME_FLAG_ALLOW_REPLACEMENT means that another requestor of the dbus_bus_request_name_APIParam_2 can take it away from you by specifying DBUS_NAME_FLAG_REPLACE_EXISTING,DBUS_NAME_FLAG_ALLOW_REPLACEMENT means that another requestor of the dbus_bus_request_name_APIParam_2 can take it away from you by specifying DBUS_NAME_FLAG_REPLACE_EXISTING,libdbus
null,null,DBUS_NAME_FLAG_DO_NOT_QUEUE means that - you only care about being the primary owner,DBUS_NAME_FLAG_DO_NOT_QUEUE means that _ you only care about being the primary owner,libdbus
if you are not the primary owner,if you are not the primary owner,you do not want to be queued up,you do not want to be queued up,libdbus
null,null,any editor that can be the user editor should specify DBUS_NAME_FLAG_REPLACE_EXISTING to either take over or be queued up according to,any editor that can be the user editor should specify DBUS_NAME_FLAG_REPLACE_EXISTING to either take over or be queued up according to,libdbus
When you lose ownership of your bus dbus_bus_request_name_APIParam_2,When you call dbus_bus_start_service_by_name_APIName with ownership of your bus dbus_bus_request_name_APIParam_2,you need to exit,you need to exit,libdbus
null,null,and either the current owner did NOT specify DBUS_NAME_FLAG_ALLOW_REPLACEMENT or the caller did NOT specify DBUS_NAME_FLAG_REPLACE_EXISTING,and either the current owner did NOT specify DBUS_NAME_FLAG_ALLOW_REPLACEMENT or the caller did NOT specify DBUS_NAME_FLAG_REPLACE_EXISTING,libdbus
null,null,"DBUS_REQUEST_NAME_REPLY_PRIMARY_OWNER means that the dbus_bus_request_name_APIParam_2 had no existing owner , and the caller is now the primary owner","DBUS_REQUEST_NAME_REPLY_PRIMARY_OWNER means that the dbus_bus_request_name_APIParam_2 had no existing owner , and the caller is now the primary owner",libdbus
null,null,"or that the dbus_bus_request_name_APIParam_2 had an owner , and the caller specified DBUS_NAME_FLAG_REPLACE_EXISTING , and the current owner specified DBUS_NAME_FLAG_ALLOW_REPLACEMENT","or that the dbus_bus_request_name_APIParam_2 had an owner , and the caller specified DBUS_NAME_FLAG_REPLACE_EXISTING , and the current owner specified DBUS_NAME_FLAG_ALLOW_REPLACEMENT",libdbus
null,null,The only reason to use dbus_bus_set_unique_name_APIName is to re-implement the equivalent of dbus_bus_register_APIName yourself,The only reason to use dbus_bus_set_unique_name_APIName is to re_implement the equivalent of dbus_bus_register_APIName yourself,libdbus
null,null,and either the current owner has NOT specified DBUS_NAME_FLAG_ALLOW_REPLACEMENT or the caller did NOT specify DBUS_NAME_FLAG_REPLACE_EXISTING,and either the current owner has NOT specified DBUS_NAME_FLAG_ALLOW_REPLACEMENT or the caller did NOT specify DBUS_NAME_FLAG_REPLACE_EXISTING,libdbus
null,null,Can only be called once per dbus_bus_set_unique_name_APIParam_1,Can only be called once per dbus_bus_set_unique_name_APIParam_1,libdbus
When a service represents an application,When a service represents an application,"say `` text editor , '' it should specify DBUS_NAME_FLAG_ALLOW_REPLACEMENT if it wants the last editor started to be the user editor vs. the first one started","say  text editor ,  it should specify DBUS_NAME_FLAG_ALLOW_REPLACEMENT if it wants the last editor started to be the user editor vs. the first one started",libdbus
null,null,"Thus , you need a way to coordinate which thread sends the registration attempt","Thus , you need a way to coordinate which thread sends the registration attempt",libdbus
null,null,it is hard to use dbus_bus_set_unique_name_APIName safely on shared connections in a multithreaded application,it is hard to use dbus_bus_set_unique_name_APIName safely on shared dbus_bus_set_unique_name_APIParam_1 in a multithreaded application,libdbus
null,null,"Note Just use dbus_bus_get_APIName or dbus_bus_get_private_APIName , or worst case dbus_bus_register_APIName , instead of messing with this function","Note Just use dbus_bus_get_APIName or dbus_bus_get_private_APIName , or worst case dbus_bus_register_APIName , instead of messing with this function",libdbus
if you registered with the bus manually -LRB- i.e,if you call dbus_bus_get_APIName with bus manually _LRB_ i.e,Can only be used,Can only be used,libdbus
If two threads are both sending the registration message,If two threads are both sending the registration message,there is no mechanism in libdbus itself to avoid sending it twice,there is no mechanism in libdbus itself to avoid sending it twice,libdbus
If you do not know about all threads in the app,If you do not know about all threads in the app,you need to avoid using dbus_bus_set_unique_name_APIName on shared connections,you need to avoid using dbus_bus_set_unique_name_APIName on shared dbus_bus_set_unique_name_APIParam_1,libdbus
if successful,if successful,dbus_bus_start_service_by_name_APIParam_0 will be one of be one of DBUS_START_REPLY_SUCCESS or DBUS_START_REPLY_ALREADY_RUNNING,dbus_bus_start_service_by_name_APIParam_0 will be one of be one of DBUS_START_REPLY_SUCCESS or DBUS_START_REPLY_ALREADY_RUNNING,libdbus
null,null,"The dbus_bus_start_service_by_name_APIParam_3 parameter is for future expansion , currently you should specify 0","The dbus_bus_start_service_by_name_APIParam_3 parameter is for future expansion , currently you should specify 0",libdbus
null,null,"The dbus_timeout_handle_APIName should be called each time this interval elapses , starting after The dbus_timeout_handle_APIName elapses once","The dbus_timeout_handle_APIName should be called each dbus_timeout_get_interval_APIParam_1 this interval elapses , starting after The dbus_timeout_handle_APIName elapses once",libdbus
If not enabled,If not enabled,it should not be polled by the main loop,it should not be call dbus_connection_read_write_APIName with loop,libdbus
If not enabled,If not enabled,it should not be polled by the main loop,it should not be call dbus_connection_read_write_APIName with loop,libdbus
If not enabled,If not enabled,it should not be polled by the main loop,it should not be call dbus_connection_read_write_APIName with loop,libdbus
If not enabled,If not enabled,it should not be polled by the main loop,it should not be call dbus_connection_read_write_APIName with loop,libdbus
null,null,"If dbus_timeout_handle_APIName returns FALSE , there wasn't enough memory to handle the dbus_timeout_handle_APIParam_1","If dbus_timeout_handle_APIName returns FALSE , there wasn't enough memory to handle the dbus_timeout_handle_APIParam_1",libdbus
null,null,with Qt you might store the QTimer for this dbus_timeout_set_data_APIParam_1 and with GLib you might store a g_timeout_add result id,with Qt you might store the dbus_timeout_set_data_APIParam_1 for this dbus_timeout_set_data_APIParam_1 and with GLib you might store a g_timeout_add dbus_timeout_set_data_APIParam_2,libdbus
null,null,This string must not be freed,This string must not be freed,libdbus
null,null,This string must not be freed,This string must not be freed,libdbus
null,null,This string must not be freed,This string must not be freed,libdbus
null,null,This string must not be freed,This string must not be freed,libdbus
null,null,dbus_address_unescape_value_APIName return newly-allocated unescaped dbus_address_unescape_value_APIParam_1 or NULL if no memory,dbus_address_unescape_value_APIName return newly_allocated unescaped dbus_address_unescape_value_APIParam_1 or NULL if no memory,libdbus
null,null,dbus_address_escape_value_APIName return newly-allocated escaped dbus_address_escape_value_APIParam_1 or NULL if no memory,dbus_address_escape_value_APIName return newly_allocated escaped dbus_address_escape_value_APIParam_1 or NULL if no memory,libdbus
null,null,"dbus_parse_address_APIName return TRUE on success, FALSE otherwise","dbus_parse_address_APIName return TRUE on success, FALSE otherwise",libdbus
When connecting to an dbus_parse_address_APIParam_1,When connecting to an dbus_parse_address_APIParam_1,the first dbus_parse_address_APIParam_1 entries in the semicolon-separated list should be tried first,the first dbus_parse_address_APIParam_1 entries in the semicolon_separated list should be tried first,libdbus
